french,wolof
"La plaine, de chaque côté de la rivière, paraissait sans bornes. De loin en loin, au milieu de la savane, se dressaient de grands arbres au tronc très droit, dont j'ai su plus tard qu'ils servaient à fournir les planchers d'acajou des pays industriels.","Joor gaa ngi mel ni amul àpp, ma seetlu ay garab yu kowe, ne jadd ak seeni dàtt yu sew. Bu yàggul rekk laa dégg ne ndekete dañ leen daan gor, jamono jooja, di yónnee seen bant fii ci réewi Tubaab yi."
C'est à cause de la marée montante qu'à certaines heures les vendeuses de poissons s'éloignent de la plage.,Peese bi moo tax yenn waxtu yi jaaykati jén yi di sore tefes gi.
"Si tu engraisses ton bélier, c'est toi le premier qu'il terrasse.","Boo yafalee sam kuuy, yow lay jëkka daan."
Par ici !,Ci fii !
"Il l'a poussé violemment, il s'est vengé.","Dafa ko bëmëx, mu feyyu."
J'en ai assez de celui-là.,Doyal naa ci kooku.
Tu as tiré deux cartes.,Ñaari kart nga tebbi.
"Si tu mets la mangue verte dans le sac de riz, elle va mûrir.","Soo defee màngo xaay bi ci saaku ceeb bi, mu ñor."
Ne révèle pas ses secrets intimes.,Bul wuññi suturaam.
L'individu respire avec son nez.,Waa ji day noyyee ak bakkan.
Tous les enfants sont partis jouer.,Xale yépp dem nañu foyi.
"De ce temps, pour ainsi dire consécutivement, date l'apparition des corps.","Ay yarami nit di ma feeňu, nag."
Comme il est beau cet agneau !,Mbote mee ka rafet !
Ñów est-ce que cela vaut la peine que je vienne ?,Ndax mat na may ?
Je prépare la rentrée des classes.,Ubbite ekool laay waaj.
"Le guide Fallou a dit : Quand elle est libre, tu accélères sans te précipiter. Quand elle est embouteillée, tu restes calme, tu maîtrises ta voiture, tout en regardant droit devant toi.","Séñ Fàllu nee na : Bu nee yàŋŋ, nga ne yoll te teey. Bu nee tacc, nga ne tekk, booleek nga ne nikk, ne nàŋŋ."
Laisse l'eau se reposer.,Bàyyil ndox mi mu teey.
Puisse Dieu lui accorder le pardon !,"Yal, na ko Yàlla may mba !"
J'aimerais … .,Dama bahggoon … .
Donne-lui le couscous cuit à la vapeur.,Jox ko suusal bi.
Celui qui abat l'arbre de la place publique où il a coutume de s'asseoir sera obligé d'aller passer la journée ailleurs.,Ku gor sa pénc yenduwaani.
Comment ... ?,Noo ... ?
Il ne partira pas parce qu'il n'en fait pas partie.,Du dem ndax bokku ci.
Ton riz sent bon.,Sa ceeb baa ngiy xeeñ.
Montre-lui les toilettes !,Won ko duus bi !
Combien de mois va durer le deuil ?,Ténj gi ñaata weer lay def ?
Prends le petit mortier et pile l'ail !,"Jélal tuq si, dëbb laaj ji !"
"S'ils chapardaient, ce ne pouvait être que des choses utiles, un morceau de gâteau, des allumettes, une vieille assiette rouillée.","Dañ doon jékkee-jékki sànneeku nig fett, daw sàcciy yëf ci biir kër gi, moo xam ngato la mbaa palaat bu màgget ba xuur mbaa leneen."
Les chèvres s'échappaient souvent.,Bëy yi daan neñu daw si biti ay jamono.
Ce que les gens ont n'est pas au-dessus de notre mérite.,"Lii nit ñi am, jombu nu."
Ils ont été bûcherons.,Laobe lañuwoon.
Je te confie celui-là.,Deŋk naa la boobule woon.
Ne te mets pas à genoux.,Bul sukk.
Il est dans les toilettes.,Mu ngi ci kabine bi.
J'ai mal partout.,Sama yaram wi yépp ay metti.
Qu'as-tu à palper la mangue ainsi ?,Looy làmb màngo bi nii ?
C'est l'école des enfants handicapés mentaux.,Ekoolu xale yu doyadi yi la.
"J'ai vu ici une porte qui est dans une maison. Cette porte, cependant, il y a à sa coté une autre porte en bois. La porte comporte une couleur blanche à ses milieux.","Gis naa fi benn buntu bu nekk ci ag kër. Buntu bi nag, am na ci wetam beneen buntu dénk. Bunt bi am na lu weex ci diggante yi."
"Dès qu'elle donna un coup sur la motte de couscous, un os en fut projeté.","Naka la ne kuur ga tucc ca daŋ ba, ab yax tëbe ca."
Verse le lait sur la bouillie.,Sifal laax bi.
C'est autre chose.,Dafa di leneen.
"Quand j'étais enfant, il y avait beaucoup de baraques à Dakar.","Bi may xale, bare woon na ay baraag Ndakaaru."
J'y ai trouvé un gars très svelte.,Waa ju ne miww ca kow laa fa fekk.
Nous serions des gens de fortune.,Dañu doonkoon nitu alal.
J'ai aperçu une maison.,Séen naa ab néeg.
Tout le monde a vu le signe que tu lui as fait.,Ñépp gis nañu joxoñ bi nga ko def.
Tu parles de quels gens ?,Nit ñan ŋga wax ?
Il vient.,Mu ngiy ñëw.
Que la paix soit avec toi aussi.,Maaleekum salaam
Eux parleront,Ñoom danañu wax
"Cette photo ci est celle d'un couteau. Un couteau pour lequel il y a du bois à côté ainsi que du fer. Ce qui est sur cette photo ci on l'appelle couteau. C'est un vieux couteau de couleur chocolat. Oui, c'est comme ça qu'il est.","Nataal bii de, nataal la boo xam ne ab paaka la, paaka boo xam ne paaka bi am na dénk ca wet ga ak weñ waaw. Nataal bii daal paaka lañ koy wax paaka bi daal beesul te daa chocolat waaw noon la mel."
Il est mal élevé à tel point que partout où il travaille on le renvoie au bout de deux jours.,Dafa reew ba nga xam ne fu mu liggéeye ñaari fan ñu dàq ko.
La réunion ce n'est pas après-demain ?,Ndaje mi du gannaaw ëlëk ?
"Passe encore que tu ne fasses pas l'aumône à l'aveugle, mais laisse-lui son obole !","Boo saraxatul gumba, bàyyi ko ak yalwaanam !"
Descendez du mur !,Wàccleen maraaj bi !
Elle pile l'épi de mil pour en extraire les grains.,Dafay bojj dugub ji.
C'est cela qui va être notre causerie du jour.,"Lii, moo nara doon sunu waxtaanu tey."
Donne-le au mendiant qui est à l'entrée de la maison !,Jox ko waay-yàlla ji ci buntu kër gi !
Vous êtes pareils.,Yeena yem.
"Autour d'eux, dans les grandes villes portuaires, Lomé, Cotonou, Lagos, comme à Georgetown en Guyane, s'est créée une zone propre, luxueuse, avec pelouses impeccables et terrains de golf, et des palais de stuc ou de bois précieux dans de vastes palmeraies, au bord d'un lac artificiel, telle la maison du directeur du service médical à Lagos.","Ay dëkki waax a leen wër, moo xam Lome la mbaa Kótónu mbaa Legoos, ñuy fàttali Baay Sorstaawun, ca Guwiyaan. Mu am fay gox yu set, bare daraja, gasoŋ ba jekk lool tabaarkàlla, ñu fay fo powu boroom barke moomu ñuy wax golf. Am na it ay kër yuy nirook ay màkkaani buur, ay garabi-tiir wër leen. Kër kilifay sarwiisi fajukaay ya ca Legoos, noonee la mel."
Une nouvelle accouchée doit garder la chambre pour ne pas attraper de courant d'air.,Wasin-wees dafay lëlu ndax ngelaw li bañ koo dugg.
"Vraiment, ta broderie est belle.","Dëgg, dëgg, sa daamina bi rafet na."
Quels moutons sont arrivés ?,Yan xar ñoo ñëw ?
Homme et lion ne cohabitent.,Nit ag gaynde duñu dëkkóo.
Les poquets ne doivent pas être profonds.,Toobo yi waruñoo xóot.
C'est le vieux Omar qui est leur protecteur sur le plan mystique.,Góor gi Omar a di seen bootal-mbaar.
"Le mil que tu m'as offert, je vais le conserver accroché jusqu'à l'an prochain.","Dugub ji nga ma may, dama koy càq."
Il prit sa faucille et l'affûta.,"Mu jél sàrtam, dàggi ko."
L'arbre est en train de mourir.,Garab ngaa ngiy dee.
Tu ne travaillais pas d'habitude.,Daŋga daawul liggéey.
Elle vend des patates frites.,Pataas ju ñu fiiriir lay jaay.
Je veux acheter le terrain nu.,Dama bëgga jénd pàkk bi.
"Dans ton foin, il n'y a que des brins de paille.","Sa ngooñ mi, yax rekk la."
Les chiens aboient après celui qui porte une hyène sur le dos.,"Ku boot bukki, xaj mbów la."
Il s'était revêtu de haillons pour qu'on ne le reconnaisse pas.,"Dafa limboo woon ay sagar, bañ ñu xàmmee ko."
"Les relations sont comme un pagne, ça se noue avec deux mains.","Diggante, sér la, ñaari loxoo koy wodd."
Dis-lui d'écoper le canari !,Ne ko mu ŋacc ndaa li !
"J'étais au travail collectif demandé par Omar, ce jour là.",Ca santaane Omar ba laa demoon bis booba.
Il est plus grand que toi.,Moo la sut.
Ce mouton en entier.,Mi xar mépp.
Tu as dépassé l'âge de faire pipi sur tes jambes.,Weesu nga sebenu.
"Mets-lui un habit, ne vois-tu pas qu'il grelotte ?","Solal ko yére, gisoo ne mu ngiy lox ?"
Prends le coupe-coupe et coupe la branche !,"Jélal jaasi ji, gor banqaas bi !"
Je dédaigne de lui répondre.,Siide naa ko tontu.
Elle m'a offert un pagne.,Ab séru dënk la ma may.
Cet homme nul ne le connaît !,Góor gi kenn xamu ko !
Elle leur apprend à coudre.,Dafa leen di jëmmental ñaw.
Je puise un peu d'eau pour faire boire mon cheval.,Damay kocc tuuti ndox mu sama fas naan.
Il a tué une antilope.,Ab baroom la rey.
"Ce chemin, si tu passes par là, les bandits te couperont la route.","Yoon woowu, soo fa awee, saay-saay yi dogale la."
"Hommes, femmes, enfants sont pris dans un piège mortel.","Mag, ndaw, góor ak jigéen jàq, song àll bi te daanaka deseetuñu dund."
Je ne sais pas pourquoi on a la tremblote en vieillissant.,Xamuma lu-tax boo magalee rekk dong.
J'ai déjà réservé une place.,Jàpp naa palaas ba-noppi.
On ne sème pas les arachides à la volée.,"Gerte, kenn du ko saaw."
Demande s'il est là !,Laajal ndax mi ŋgi fi !
C'est un enfant.,Gone la.
"L'homme qui m'est apparu au pied de la coupée, sur le quai de Port Harcourt, était d'un autre monde : vêtu d'un pantalon trop large et trop court, sans forme, d'une chemise blanche, ses souliers de cuir noir empoussiérés par les pistes.","Nit ki ma teerusi ci waaxu Poor-Arkuur dafa mel ni ku bokkul ak ñoom xeet walla sax ku fëlle beneen dunyaa. Tubay ji mu sol, yaatu te gàtt, kenn xamul lu muy nirool ; simis bi dafa weex, dàlli deram yu ňuul yaa ngi pënde ba nga ni lii lu mu doon."
C'est une pointe qui l'a piqué.,Pont a ko jam.
"Sa préférence pour les fruits secs, les dattes, les figues et même les bananes qu'il mettait à cuire au soleil sur le bord de sa fenêtre.",Du jaaxal kenn su ma nee bëggoon na lool ñam yu deme ni tàndarmaak banaana yi mu daan weer ci naaj wi ba ñu wow.
C'est un boabab.,Guy la.
C'est l'honnêteté qu'il y a en lui que vous devez essayer d'acquérir.,Ngor gi ci moom ngeen wara fexee am.
Je m'apprête.,Maa ngiy pare.
C'est toi qui n'a pas été,Yaa demulwoon
"Se séparer en beauté, c'est mieux.",Tàggoo ci ngor a gën.
Le lit est cassé.,Lal bi dafa dàjjeeku.
Qu'est-ce qui l'a gonflé ?,Lu ko junkil ?
"À Obudu, où les gorilles des montagnes alentour sont braconnés, on trouve leurs mains coupées vendues en souvenir sur le marché, mais il semble que, si on y regarde de plus près, on constate qu'il y a également à la vente des mains d'enfants.","Màrse Óbudu moom, ay loxoy dàngin lañ fa daan jaay wànte meloon na ni ku xool bu baax gis fay loxo gone yu ñuy jaayaale."
"Nous avions dû commencer par jeter quelques pierres, pour sonder, pour écouter le bruit caverneux qu'elles faisaient en heurtant les termitières.",Liñ daan njëkk a def mooy sànniy xeer ngir seet ndax am na luy yëngu ci biir jànj bi.
"Nous, les gens du peuple, c'est nous qui allons en pâtir.","Nun, baadoolo yi, noo ciy sonn."
C'est ce marabout qui l'a détourné de l'alcool.,Sëriñ booboo ko dëddale ak sàngara.
Il lui vendu une peau de petit crocodile.,Deru mbutumtumb la ko jaay.
Omar est un puits de science.,Omar baxru la.
Je l'ai trouvé en train de dormir.,"Il, elle Dama ko fekk muy nelaw."
"Dans ce pays-là, il y a une grande famine.","Réew mooma, bugg bu mettee nga fa."
Elle n'est pas encore mariée.,Déggagul alxayri.
La nature tropicale n'est pas une découverte pour lui.,Ci lay gën a mën a waxe ni ko yànjaayu Afrig yéeme.
"Quand ils dansent, chacun donne des coups de reins à l'autre.","Bu ñuy fecc, ku nekk dafay tëymbax moromam."
Est-ce que tu ne manges pas ? Tu es maigre à mourir.,Xanaa dooy lekk ? Yaa ngi sew bay bëgga dee.
Une grande ville.,Dëkk bu mag.
Elle a avorté.,Ëmb bi dafa xàcci.
Quelles choses se sont égarées ?,Yëf yan ñoo réer ?
Allons dans la boutique nous abriter de la pluie !,Nanu dem seelu ci bitik bi !
Les Sérères et les Diola sont des cousins à plaisanterie.,Séeréer yi ak Joolaa yi ay gàmmu lañu.
"Ce que tu ne sais pas épeler, tu ne peux pas l'écrire.","Loo mënula ijji, mënuloo koo bind."
Parles-tu Français ?,Deg nga Faranse ?
Comment danse-t-on le mballax ?,Naka lañuy fecce mballax ?
Omar est mesquin.,Omar dafa sew.
Qui a pris le banc d'ici ?,Ku fi jéle baŋ bi ?
"C'est ici, dans ce décor, que j'ai vécu les moments de ma vie sauvage, libre, presque dangereuse.","Fii laa dunde dundug njaay-àll, moom sama bopp ba léeg-léeg sax mu mënoon maa gaañ."
Plie tes doigts !,Bankal say baaraam !
Ce marigot est asséché depuis longtemps.,Déeg booba déy na bu yàgg.
Je suis fatigué.,Sonn naa.
Prends l'un en entier !,Fabal benn bii bépp !
Il y a quelque chose d'incohérent.,Dafa am lu ci lënt.
L'angle est entamé d'un morceau.,Koñ bi dafa xàppatiku.
Mais je ne me rappelle pas avoir eu chaud à Ogoja.,"Waaye Ogosaa, saa yu fa suma xel delloo, du tàngaay baa tax."
"À la même époque, il suivait à la radio, jour après jour, les combats des Kikuyus au Kenya en vue de l'indépendance et la lutte des Zoulous contre la ségrégation raciale en Afrique du Sud.","Jamono jooju, àddina si yépp a doon yëngu. Baay di dégg ci rajoom ni Kikuyu yi jóg nañu taxaw ca Keeñaa, te Sulu yu bëj-saalum Afrig yit, kenn demul ñu des, ñoom ñépp di xeex ngir jot seen bopp ak dakkal boddikonte ci biir xeet ba fay nit ñu weex sooke."
"Si tu vas chez eux, on l'a délaissé.","Soo demee seen kër, dañu ko bërgël."
Celui d'Omar.,Bosu Omar.
C'est l'homme qui n'a pas été,Góor gi moo demulwoon
Cette tresse est défaite.,Létt bii firiku na.
Il a complètement déchiré la chemise.,Dafa xotti simis ba xoteet.
Enlève ta main !,Teggi ma sa loxo !
Quelles personnes sont venues ?,Nit ñan ñoo ñëw ?
C'est à cause de son entorse qu'il n'est pas allé travailler.,Foxojam bee tax liggéeyiwul.
"C'est au seuil du pays qu'on dit « sauvage », le dernier poste où s'exerce l'autorité britannique.",Daanaka soo ko weesoo rekk yaa ngi ci àll bi. Fa la kilifteefu Àngale yi yem.
Ça va ?, Sa yaram jàmm ?
Il poursuit la poule.,Mu ngiy dàqe ganaar gi.
Essuie la morve !,Fompal baqata yi !
Le rayonnement peut également être contenu pendant un incendie.,Radiyasiyoŋ bi mën nañu ko tamit tëyé su amee lakk.
"Si lourd soit-il, tu le porteras sur le dos.","Lu mu diis, diis, dinga ko boot."
"Eh bien, est-ce qu'il est parti ?","Waaw, waaw ndax dem na ?"
Les deux chefs d'État se saluent.,Ñaari seef detaa yaa ngiy nuyoo.
"Peu après, le lion arriva.","Nees-tuuti, gaynde ga agsi."
En quel honneur se met-il en tenue de fête ?,Lu mu xewle bay tuwaaletu ?
Ne froisse pas la lettre !,Bul moxoñ leetar bi !
C'est la princesse qui lui a donné cette esclave.,Lingeer a ko may jaam boobu.
"Ça ne peut pas s'y accrocher, c'est lourd.","Mënu cee wékku, dafa diis."
Il ne le dira plus jamais.,Du ko waxati mukk.
Celui qui se couche sur le dos et qui pisse sera le premier à être trempé.,"Ku jaaxaan di saw, bala kenn di tooy nga lóor."
Il porte une chemise verte.,Simis bu wert la sol.
J'ai rôti la viande.,Dama saaf yàpp wi.
Diop avec sa touffe., Jóoba-jubba.
Mon lest est en plomb.,"Sama diigal, betteex la."
A qui parles-tu ?,Kooy waxal ?
Depuis ce matin il parle sans arrêt.,"Ci suba ba léegi, mu ngiy ratatati rekk."
C'est le vent qui a ouvert la porte.,Ngelaw lee tijji bunt bi.
C'est de l'eau bénite.,Ndox mu sell la.
Est-ce que tu aimes le jus de Detarium senegalensis ?,Ndax sopp nga njarum dattax ?
Il est malade mentalement.,Dafa yembadi.
D'où venez-vous ?,Fan ngeen joge ?
"Selon la tradition, le roi est nu jusqu'à la ceinture, assis sur son trône, son chasse-mouches à la main.","Ni ko waa Bansoo aadawoo, Buur baa ngi def yaramu neen ba ci ndigg li, toog ci gànguneem, téye uppukaayam."
Où ?,Foofee fan ?
L'un est parti,Kenn ki woon dem na
Tu baigneras l'enfant avant que je ne revienne.,Nanga sang xale bi bala may dellusi.
De quelle manière ?,Noonee nan ?
"C'est celui-là, celui-là debout !",Kookule la kookule taxaw la !
Les points de couture sont encore visibles.,Ñaw-ñaw baa ngiy feeñ ba tey.
"Quand il entre dans les chambrées, mon père lit la peur dans leurs yeux.","Liy Baay di njëkk a seetlu ci ñoom saa yu duggsee, mooy ni ñu tiite."
Surveille le lait de peur qu'il ne monte !,Xoolal meew mi bala muy fuur !
"Avec ta petitesse, tu as l'air d'un lutin.","Ak sa gàttaay bi, ngay saf kuus."
Je suis certain de la raison.,Woor nama ci lu tax.
J'ai aperçu une femme.,Séen naa as jigéen.
"Aujourd'hui, je ne dirai pas de conte.","Tey, duma léeb."
C'est Samba ?,Samba la ?
Les différents peuples n'ont pas la même arête de nez.,Xeet yi niroowuñu nuuru-bakkan.
C'est une vie de débauche qui l'a privé de ce qu'ont ses pairs.,Mbal a ko xañ li moromam yi am.
Franchement c'est un brave,Wax-dëgg jaambaar la.
"Ce mois-ci, le riz que j'ai acheté est plus avantageux à la cuisson.","Weer wii, ceeb bi ma jénd, bu sakkan la."
J'ai entrevu Omar au mariage de Marième.,Xelmati naa Omar ca takku Mareem.
Je connais les gens qui ne sont pas des Sérignes !,Xam naa nit ñi dul Sërin !
On lui a jeté un sort pour le sédentariser.,Dañu ko déj.
D'une façon qui sera différente de celle d'avant.,Ci anam goo xam ne dina wute ak na mu daan deme.
Qui te l'a raconté ?,Ku la ko nettali ?
Abrège tes propos car je suis pressé.,Dangay lëm wax ji ndax dama yàkkamti.
Cet homme dont il était question,Nit kookule woon
C'est un homme gentil.,Nit ku baax la.
Il arrive que le baobab donne des épines.,Guy dina jur i dég.
"Il resta muet un instant, puis il répliqua.","Mu ne dënn ba mu yàgg, daldi tontu."
"Cette écriture, ça ne peut être que lui.","Mbind mii, moom rekk la mana doon."
Qu'est-ce que tu as rapporté ?,Lan nga indi ?
"Ce qui est dans ta main, qu'est-ce ?","Li nekk ci sa loxo, lan la ?"
"Toute bouche que Dieu crée, il y jette des graines.",Gémmiñ gu Yàlla sàkk sànni ci pepp.
"Aujourd'hui, la mer est démontée.","Tey, géej gi dafa sàmbaraax."
Afin qu'il se passe quoi ?,Ndax lan am ?
L'homme ne rentrera pas chez lui.,Góor gi du ñibbi.
Elle est cruelle.,Dafa ñuul-biir.
À quoi servent les yeux ?,Lu bët di jariñ ?
"Ne jette pas la noix, je veux la semer.","Bul sànni dégét bi, dama ko bëgga ji."
"S'il y avait un petit enfant, il ne se serait pas ennuyé.","Su fi xale bu ndaw nekkoon, du tonq."
Son voyage nous rend solitaires.,Tukkeem bi dafa nu wéetal.
Il est raide.,Mu ngi ne kàdd.
"J'y suis avec, petit à petit.","Maangi ci kowam, ndanka, ndanka."
"Et les noms de pays, Mbembé, Kaka, Nsungli, Bum, Fungom.","Ak i turi réew, Mbembe, Kakaa, Sungili, Bum, Fungom."
