french,wolof
Il a offert à l'homme de l'argent.,May na waa ji xaalis.
Il sont d'autres.,Ñeñeen lañu.
"Sur cette photo il semble qu'il y est un tableau d'art. C'est ce qu'on fabrique ensuite qu'on réécrit et qu'on dessine. J'y vois aussi une personne dont j'ai l'impression que c'est un homme à qui on a donné une très grosse tête. La bouche est ouverte est contient des dents blancs. Des yeux minces, aussi. Les yeux, aussi, sont ouvertes et une perle noire se trouve à coté. À coté se trouvent des trucs blancs. Tu vois le nuque qui est complètement enfoncé. Derrière la tête, aussi, on dirait qu'elle est rasée avec une teinture noire. On l'a carrément peinte en noire.",Waaw nataal bii nuru na ma ab li ñiy tudde ab tableau d'art. Mooy ñi nga xam ni dañ leen di defar daldi leen di bindaat daldi leen di dessiné. Mi ngi may jox benn waay it koo xam ni góor la may nirool ñu def ko bopp bi rëy lool sax gémmiñ gaa ngi ubbéeku mu am ay bëñ yu weex ca biir ay bët yu sew it bët yi tamit ubbéeku na mu am per bu ñuul kukk am ci wet gi ay lu weex nga gis doq gi mu xaw a nóox lool. Am tamit ci ginnaaw mu mel ni dañ koo wat amaale lu ñuulaale ñu daldi ñuulal ginnaaw gi lool sax lool lool.
Comment se passe le travail ?,Naka ligéey bi ?
Sois avec politesse !,Àndal ak yar !
De quelle manière ?,Naan ?
Il est unique.,Menn la.
Il est parti,Mu dem
Le cercle se forme ou je m'en vais !,Géew bi day taxaw walla ma dem !
C'est à l'époque où mourut cet homme.,Ba waa ji dee la.
Tout cet endroit-là ?,Foofule fépp ?
C'est le bûcheron !,Lawbe bi la !
Lesquels as-tu vus ?,Ñépp ñan ŋga gis ?
Pourquoi ?,Lu tax ?
C'est lui qui est parti,Moo dem
Rien ne s'est égaré.,Lëf lenn réerul.
Cet homme le voilà !,Góor googule mi ŋgii !
L'homme t'avait vu,Góor gi gisóon na la
C'est moi qui ai été,Maa dem
De quelle manière ?,Naka ?
S'il veut qu'il entre !,Na dugg su bëggée ci biir !
Je croyais que l'homme c'était cet autre et que l'enfant c'était celui-là !,"Defewoon naa góor gi kenn ki la, te xale bi kooku la !"
C'est moi qui pars,Maa di dem
"Les voilà, là-bas.",Ñu ŋgoogee.
C'est toi qui n'a pas été,Yaa demulwoon
À l'aide !,Wóoy !
Tu as été et il a été et moi aussi j'ai été.,"Dem ŋga, te dem na, te dem naa."
Leurs lions c'est des moutons.,Seni gaynde yi ay xar lañu.
Aïe ! ne suffit pas pour qu'il lâche,Wóoy ! taxul mu yabbi
Quelle femme s'est égarée ?,Jigéen jan a réer ?
J'ai vu quelque chose qu'on achète au marché...,Gis naa benn affaire bu ñuy ndugge marché...
J'ai aperçu des choses.,Séen naa ay yëf.
Sur cette photo il y a une chose enroulée avec des bâtons qui semble être une chambre à coté d'un arbre en abondance. Il y a aussi autre chose qui ressemble à un ustensile de cuisine dans lequel on a mis des bâtons et il y a des herbes à coté.,Nataal bii nag am na benn lu ñu wërële ay bant mu mel ni néeg nekk ci wetu garab gu sëq. Am tamit beneen lu mel ni toogukaay lu ñu def ay bant am ay ñax yu nekk ci koteem.
"Sur ces entrefaites, moi, je quittais.","Noonu, man, më dem."
Choisis une jument du Wâlo.,Tannal fasu Waalo wu jigéen.
Les hommes ne t'ont pas vu,Góor ñi gisuñu la
"J'ai vu tous ces gens, auparavant.",Gisoon naa nit ñooña ñépp.
S'il est parti,Su demee
Des amis à moi !,Samay xarit !
C'est moi que tu appelles ?,Man ŋga woo ?
Je ne parles pas Français.,Mahn deggumah Faranse.
Comment vas-tu ?,Nanga def ?
"Jusqu'ici, c'est bon","Ba fi, mu tollu"
"Oui, ceci, si tu regardes tu vois un sol sur le quel on a mis du carrelage. Maintenant il y a des fleurs mises au-dessus des carreaux. En regardant derrière tu vois des arbres, oui.",Waaw lii de boo dee xool dangay gis benn peroŋ boo xam ne dañu ko karo. Léegi am na fëlëer yoo xam ne dañoo nekk ci kaw karo yi. Boo dee xool ci ginnaaw dangay gis ay garab waaw.
Oui à l'intérieur !,Waaw ci bir !
Va jusqu'à demain !,Demal ba subë !
Tous lesquels as-tu vus ?,Ñépp ñan ŋga gis ?
"Des boeufs que tu vois, celui-là tout près est le meilleur.","Gis ŋga nag yii yépp, woowuu moo ci gën."
Nous fûmes Laobé.,Laobe lanu woon.
L'homme n'a pas vu cet enfant-là.,Góor gi gisul xale boobale woon.
"Alors, l'homme se fâcha.","Foofu, góor gi mer."
L'homme souhaite que tu partes et que les enfants restent.,Góor gi bëgg na ŋga dem te xale yi toog.
"Ici alors, si tu refuses !","Soo bëggul, ci fii kóon !"
Comme il avait ainsi été en ce lieu,Noonu mu demoon foofa
Cherche un autre mouton !,Seetal xar meneen !
C'est toi qui avais l'habitude d'aller,Yaa daawoon dem
Cet homme qui avait voulu,Góor gii bëggóon
"Il ne te parle pas, à toi !",Waxu la yaw !
"S'il te plaît, parles plus lentement !",Ndax mën nga wax ndànk su la neexee ?
J'ai aperçu un cheval.,Séen naa aw fas.
"Ceci est un long bâtiment blanc. Il contient beaucoup de climatiseurs. Six climatiseurs apparaissent ici. En bas, six climatiseurs y apparaissent. On a étalé une table à manger rouge; des gens, vêtus de rouge, l'entourent. Mes hommages. Vous allez bien ?","lii daal, am taax la mu gudd mu weex. bari lool ay ubbi féexal. ci kaw, juróom benni ubbi-féexal feeñ na fi. ci suuf, juróom benni ubbi-féexal feeñ na fi. ñu lal laltu bu xonq, ay nit yu sol lu xonq séq ko. waaw noo ngi ziyaar. yaang ci jàmm?"
Ce n'est pas le tambour !,Du sabar gi !
Il y amena un mouton pour l'homme.,Yobul na fi góor gi xar.
Sur une photo qui date d'il y a trente trois ans j'y vois un frigo de couleur gris. Il semble que le poigner soit noir. Il est dans un espace complètement blanc.,Nataalu fanweer ak ñett maa ngi ciy gis ab benn frigot boo xam ne couleur bi dafa gris. Dafa mel ni fi ngay jàpp dafa ñuul. Mi ngi nekk ci barab bu weex tàll.
Il l'a battu à telle enseigne qu'il est là.,Dóor na ka ba mi ŋgi.
Je t'admires,Nopp naa la
Comment t'appelles-tu ?,Naka-nga sant ?
Je l'ai donné à quelqu'un de meilleur que lui.,May naa ka keneen ku ka gën.
L'homme a donné quelque chose à quelqu'un.,Góor gi may na dara nit.
Cet autre qui est sorti n'est pas encore arrivé !,Keneen kooku génn yeksiwul !
Mes voeux de nouvel an,Mangui lay ndokkel ci att bu bess bi
Quels moutons avais-tu achetés ?,Xar yii yan ŋga jënd ?
La nuit se passe bien.,Guddi gaangi fi rek
Vous êtes partis,Dem ŋgeen
"Ainsi, nul ne parle","Moom nak, kenn du wax"
Et toi ?,Yow nag ?
"Ceci est une bouche qu'on a conçue, dans laquelle on a mise deux endroits pour se laver les mains et ouvert le robinet pour le laisser couler.",Waaw lii nag aw saañ la wuñ tabax ba noppi def fa ñaari raxasukaay tijji robinet bi muy sotti.
Je parle de cet homme-ci.,Kile nit laa wax.
C'est celui-là.,Kile la.
L'homme et l'enfant sont partis.,Góor gi ak xale bi génn nañu.
"Le marabout implora qu'il fût dans la situation de quelqu'un qui aurait fait don de sa fortune, pour être en mesure de demander l'aumône.",Sëriñ bi ñaan na mayewoon alalam ji ba mënkóon yalwaan.
J'ai rapporté des nouvelles.,Xibaar laa indi.
"Sur la photo, je vois des chambres avec des sommets pointus qu'on appelle des cases. En plus elles sont dans un lieu où il y a beaucoup d'herbes vertes et des baobabs à coté. Il y a trois chambres près d'eux.","Nataal bii de maa ngi ci gis ay néegi puj puj waaw loolu ñu naan néegi puj, ba noppi mu nekk foo xam ne am ñax mu vert la am mu bari, am garabu guy gu nekk ci wetam. Am ñetti néeg yoo xam ne ñu ci seen wet."
Une fois là-bas,Su demee
Je t'ai vu avec lui !,Gis naa la yaw ak moom !
Il viendra que tu veuilles ou non !,Ŋga dem ŋga bañ dem dana ñëw !
"Ceci est un lieu d'habitation très charmant, très splendide avec des voies, des voies à travers les quelles on passe et où il y a des bancs.","Lii ab dëkkuwaay la, dëkkuwaay taaru lool, dëkkuwaay bu taaru lool am ay yoon, yoon yu ñuy jaar di jàll, am ay baŋ."
J'ai aperçu une maison.,Séen naa ab néeg.
C'est ce personnage qui n'allait pas partir,Waa ji moo dulwoon dem
Prends l'un !,Fabal benn bii bépp !
Quoi ?,Lii lan ?
Ahmet a vendu le pur-sang que David possédait.,Amet jaay na naaru-góoru Daawuda wa woon.
"C'est toi qui l'as vu, lui.",Yaa ka gis moom.
Cet homme là-bas que tu vois,Kee nit ŋgay gis
"Alors l'homme reconsidéra la chose, reconsidéra l'affaire.","Noona góor gi seet lëf ki, seetat mbir mi."
Cet homme qui aimait,Góor gii bëggóon
"C'est à l'intérieur, à l'intérieur même !","Ci biir la, ci biir a biir la !"
Surveille-moi les-uns que voilà !,Seetal ma ñenn ñuu !
C'est l'autre endroit qui n'a pas de trou.,Feneen fi bëttul la.
Tu es un autre.,Keneen ŋga.
Voilà qu'il a été et qu'il est revenu,Mi ŋgii dem ba delusi
"J'ai été, tu as été, il a été...","Dem naa, dem ŋga, dem na..."
"Si tu pars, il vient.","Soo demée, mu ñëw."
C'est vraiment un homme !,Nit la ci lu wér !
Droit.,Ndeyjoor.
NGor est parti.,Ŋgoor dem.
"Si on va au fond des choses, c'est Fatim !","Soo demee, Faatim la !"
Bon voyage,Yônu jàam
"Un, il est.",Menn la.
"Que tu partes ou que tu ne partes pas, il viendra.","Soo demee ag soo demul itam, dana ñëw."
"Le voilà, là, tout simplement.",Mi ŋgi noonu rekk.
Fouille en tout lieu !,Xolal fépp !
Cherche une autre maison !,Seetal néeg beneen !
C'est l'autre que nous connaissons.,Keneen ki la ñu xam.
J'ai vu le fils de l'homme de Gandiole.,Gis naa doomu nitu Gaanjóol gi.
Il a vu d'autres amis à vous !,Gis na seen yeneen xarit !
À l'intérieur même ?,Ci bir sax ?
Ce mouton n'est pas gras ?,Muu xar duuful ?
C'est un autre ?,Keneen la ?
J'ai vu les enfants de la dame.,Gis naa doomi jigéen ja.
"S'il ne vient pas, eh bien, il verra !",Su ñëwul dana xam !
Il part,Dem na
Quelles personnes sont venues ?,Yan nit ñoo ñëw ?
Qu'il ne parte pas,Bu ñu dem
Ton père n'aime pas que vous sortiez et que vous vous baladiez.,Sa bay bëggul ŋgeen di génn ag di wëndéelu.
Peace be upon you.,Salaam maaleekum.
Par ici !,Ci fii !
Vous fûtes Laobé.,Laobe ŋgeen woon.
Elles ont été quelqu'un !,Nit lañu !
L'homme a été,Góor gi dem
"J'ai vu celui en question, auparavant.",Gis naa ki woon.
Tu as reconnu sa femme ?,Xammee ŋga jabaram joojuwoon ?
C'est moi qui vais partir !,Maa di dem !
"Le voilà, il est parti",Mi ŋgii dem na
Quand l'homme viendra,Su góor gi dee ñëw
Voila l'homme !,Góor gi mi ŋgi !
Oui celui-là !,Waw kookule !
C'est qu'il déteste l'impolitesse.,Dafa bañ rewande.
S'il part,Su dee dem
Quelles clés se sont égarées ?,Doom yan ñoo réer ?
Vous n'y aviez vu personne,Gisu leen fa kenn
Celui-là c'est un autre,Kooku keneen la
Tous ceux-là doivent partir !,"Ñooñu, ñépp dañuy dem !"
"Oui, ceci est une chambre. Une large chambre dans lequel, on peut dire que, trois personnes peuvent s'y coucher. Car en bas, deux personnes peuvent s'y coucher. En haut, une seule personne peut s'y coucher. À coté, on a un rideau qui est complètement teint en rose, rose claire et rose foncée. En haut, sur le lit, pour pouvoir monter, il faut une échelle. Une échelle est un outil qui a des marches. Chaque marche sur lequel tu mets ton pied, tu montes encore plus. De l'autre coté du lit, à coté de l'échelle, on a des tiroirs. Un tiroir est un outil qui te permet de garder tes objets. C'est sûr.","Waaw, lii nag moom lal la. Benn lal gu yànj boo xam ni mën nañ ne, ñetti nit ñoo siy dallu. Ndax si suuf, ñaari nit man neñ faa dallu. Ci kaw moom, ben nit rekk moo fa man a dallu. Ci wet ga, ñoong fa am benn rideau, rideau boo xam ne manees nañ ne couleur bu roos la am, roos claire ak roos bu foncée. Ca lal gi ca kaw moom, pour nga yegg ca, il faut, ëe... benn lu ñuy naan echelle. Echelle nag nekk benn juntukaay boo xam ne ay tànk la am, bole tànk boo teg di daal di gën a yéeg. Ca beneen wetu lal boobu nag moom, ca wetou echelle ba ñu ngi am ay tiroir. Tiroir nag nekk na benn juntukaay boo xam ne da lay tax nga fay denc say yëf. Waaw."
Je n'irai pas,Duma dem
Celui qui est en haut !,Kenn ki ci kaw !
Cet homme qui l'accompagne !,Googu góor mu àndal !
"C'est quelqu'un que j'apprécie, celui qui est parti !",Kooku dem ku më bëgg la !
J'ai aperçu des chameaux.,Séen naa ay gëléem.
L'homme a causé avec toi.,Góor gi waxtaan na ag yaw.
Je veille sur quoi ?,Ma seetal la lan ?
C'est lui qui n'eût pas été,Moo demkoonul
Es-tu en paix ?,Jaam nga am ?
L'homme avait été,Góor gi demoon na
Es-tu en paix ?,Jaama ngaam ?
C'est comment ton nom ?,Naka-nga sant ?
As-tu vu ces autres femmes ?,Gis ŋga jigéen ñeneen ñooñu ?
J'aimerais … .,Dama bahggoon … .
Il m'a vu moi !,Gis na ma man !
Tu as vu le fils de quelle femme ?,Gisóon ŋga doomu jigéen joojale jan ?
"L'homme est là, il ne vint pas",Góor gaa ŋgi dikkul
L'homme peut-il aller à Rao ?,Góor gi dem Rao ?
Celui-là et celui-ci n'ont rien de commun !,"Kooka ak kile, bokkuñu !"
"Homme, lion, boeuf... allaient de concert.","Nit, gayndé, nag... àndoon nañu fi."
"Donc, tu ne partiras pas ?","Doo dem, xanaa ?"
L'homme partira,Góor gi dana dem
Les enfants qui venaient ne viennent plus.,Xale yooya daan ñëw ñëwëtuñu.
Homme de courage n'abonde pas en paroles.,Jambaar du bare wax.
J'ai vu vache d'Europe.,Gis naa nagu Tugal.
C'est peut-être un lion !,"Ku dem, gaynde la !"
Sur la photo que vous m'avez envoyée j'y ai vu une vieille construction. Des arbres ont poussées à l'intérieur de la construction. La construction est vraiment très vieille.,"Nataal bii ngeen ma yónnee gis naa ci biir nataal bi tabax bu màggat lool, am garab gu sax ca biir tabax ba. Tabax bi nag bu màggat a màggat la."
Tu n'y avais vu personne,Gisuleen fa woon kenn
Il a tant parlé que le voilà.,Wax na ba mi ŋgi.
Il a cherché à l'intérieur et à l'extérieur aussi.,Set na ci biir ak ci biti itam.
J'ai aperçu un homme.,Séen naa aw nit.
J'ai été jusqu'à Saint-Louis.,Dem naa ba Ndar.
"Sur cette photo ci, cependant, il y a des personnes qui sont debout et se révoltent, c'est-à-dire, qui manifestent, prenant des pierres et les lançant contre les gendarmes. Il y a, cependant, une personne devant qui ne porte pas de masque, portant des pierres et les lançant. Il porte un sous-vêtement blanc et un pantalon noir. Il a, cependant, un boubou rouge au milieu de son derrière.","Nataal bii nag, ay nit lañ yu taxaw di ñaxtu, maanaam di manifestewu, di jël ay xeer di leen sànnanteek takk-der yi. Am na nag ku nekk ci kanam nii solul maska, yor ay xeer di leen sànni. Mi ngi sol siletmaa bu weex ak tubéy ju ñuul. Mi ngi takk nag mbub lu xonq ci digg ginaaw gi."
Je ne comprends pas,Dégguma
"Ceci ressemble à un bahut. Un bahut chocolat dans un espace blanc. Il peut contenir des livres, des tasses ou consorts. Il peut garder des objets de valeur.",Lii nag mel na ni benn baye la. Baye bu sokolaa la nekk ci barab boo xam ni dafa a weex. Mën naa def yu mel ni ay téere Walla ay kaas walla yu mel noonu. Mën naa denc yu am solo.
Qui est venu ?,Ku ñëw ?
J'irai aujourd'hui !,Tay danaa dem !
"Quiconque s'en va, celui-là est un froussard.","Képp ku dem, kooku raggal la."
Il t'avait remis la taxe,Joxoon na la juuti bi
Tu connais cet enfant-ci ?,Xam ŋga bii xale ?
C'est lui qui n'avait pas l'habitude de venir,Moo dawulwoon ñëw
L'homme est parti mais les enfants ne le sont pas.,Góor gi dem na waaye xale yi demuñu.
Fais sortir tout homme que tu vois !,Génnéel képp nit koo gis !
C'est d'autres gens que j'ai vus !,Yeneen nit laa gis !
Les travailleurs c'est nous.,Liggéeykat yi ñun la.
Non.,Deh-det.
L'homme doit s'en aller jusqu'à ce que les enfants reviennent.,Na góor gi dem ba xale yi yeksi.
À qui parles-tu ?,Kooy waxal ?
"À l'intérieur de cette photo je vois beaucoup de commodes placées contre le mur. C'est certainement pour garder des habits. Si ce n'est pas pour garder des habits, c'est pour garder des bols. Je crois que c'est une chambre ou une cuisine. Mais quoi qu'il en soit, les commodes sont très jolies car leur couleur est très jolie. La fenêtre qui est au-dessus, le fait que le vent passe à travers et entre à l'intérieur, est une bonne chose.","Ci biir nataal bii maa ngi ciy gis ay batã, batã yu bari yu sës ci miir bi nii. Xam naa boo moytuwul denculaayi yëre lay doon. Walla bu nekkul dencukaayu yërë mu nekk dencukaayu ay bool. Xam naa lii ab néeg la walla mu nekk aw waañ. Waaye daal lu ci mënti xew batã yi rafet nañ lool ndax wirgo wi mu ame nii dafa rafet lool. Ak palanteer bi nekk ci kow nee nga xam ni ngelaw lee ciy jaar di dugg lu baax la."
"Sur cette photo ci cependant, il y a un panier. La plupart des fois où on le voit, cependant, c'est sur les femmes quand il rentre du marché car c'est ça qu'elles prennent et mettent environ tout ce qu'elles achètent, par exemple ce qu'elles utilisent si elles veulent cuisiner.","Nataal bii nag moom benn pañe la. Lu ëpp liñ kay gis nag ci jeeg yi lay doon bu ñuy jóge marché ndax ci moom lañii jël, Aa daldi ciy def daanaka lépp luñ jënd lu ci mel ni ñoom lu ñi yittéwoo su ñu bëggee togg."
Je cherche celui l'un qui s'est échappé.,Benn bi rëcc laay seet.
Où t'es-tu initié en sciences occultes ?,Foo jaŋge xerëm ?
"Sur ces entrefaites, je me tus.","Noonu itam, ma noppi."
Où est NGor ?,Ana ŋgoor ?
Là-bas où ?,Foofee fan ?
L'homme eût parlé,Góor gi waxkoon na
"C'est toi qui l'as vu, lui, Samba.",Yaa ka gis moom Samba.
Il a l'habitude d'aller,Dana di dem
Tu as vu le fils de quelle femme ?,Gis ŋga doomu jigéen jan ?
Quel ami serais-tu pour eux ?,Ya di seen ban xarit ?
"Et pourtant, il veut partir","Moontin nag, bëgg na dem"
C'est ceux-là qui n'eussent pas été,Ñee dañu demulkoon
Ce n'est pas un homme.,Du góor.
