french,wolof
"Il faut être ferme pour vendre du tamarin, sinon les acheteurs le finissent à force d'en goûter.","Fullaay jaay daqaar, mbaa ma mos » jeexal ko."
Qu'il ne parte pas maintenant.,Bu mu dem léegi.
"Le cheval là-bas est plus docile, prends-le !","Fas walee gëna mokk, jél ko !"
Voici ma maison.,Suma kër a ngi.
"Ce moment-là, le Blanc avait réduit l'islam au silence.","Booba, Tubaab bi dafa wedamloo lislaam."
"Si tu vas chez eux, on l'a délaissé.","Soo demee seen kër, dañu ko bërgël."
Il ne sait pas lutter.,Mënul bëre.
Fais comme tes pairs !,Defal naka sa moroom yi !
La présence des gens ne m'empêche pas de me sentir seul.,Teewaayu nit ñi terewu maa wéet.
"Dans le besoin, l'honnête homme se rappelle ses créances.","Bu gor ñàkkee, fàttaliku bor."
Faire la distinction entre forgeron et bijoutier.,Ràññaatle tëgg-bu-ñuul ak tëgg-bu-weex.
C'est à cause du froid que tu ne verras personne dehors.,Sedd bee tax doo gis kenn ci biti.
Nos liens de fidélité existent depuis les ancêtres.,"Sunu kóllëre, ca mamaat ya la."
"Quand ses épouses s'étaient battues, il les a fustigées en présence de tous.","Ba jabaram ya xeexee, dafa leen xas ci seen kanami ñépp."
C'est quand nous sommes entrés dans le marché qu'il a soudain disparu.,Bi ñu duggee ci marse bi la réer meŋŋ.
Pardonne-moi mes offenses !,Baal ma àq !
"Ñaral ce que tu as écrit, tu ne l'as pas appris.","Sa mbind mi, danga ko."
Que chacun prenne sa part !,Na ku nekk jél paaram !
Une bande de cheveux au milieu de la tête flanquée de deux touffes : celui-là s'appelle Dieng.,Aw faaraar ci diggu bopp ak ñaari jubb yu ko séq : kooku Jeŋ la sant.
Combien le tas ?,Saam bi ñaata ?
Il a l'habitude de piétiner.,Dafa tàmm dëggaate.
Le pays ressemblait à un arbre blessé.,Réew mi dafa meloon ni garab goo xam ne dafa ngal.
Attends que j'aie fini de laver le riz !,Xaaral ba ma paree sebet ceeb bi !
"L'homme a dit que c'est celui-là, peut-être !","Góor gee ni kookule la, soo demee !"
Prends ces chiffons pour faire une poupée !,"Jélal sagar yii, defar doomu-tubaab !"
Il est entré furtivement.,Dafa yoxoosu.
Le mouton n'a plus de foin.,Xar mi amatul ngooñ.
C'est un gars qui est un truand.,Waa ju wuruj la.
La marée est basse.,Géej gi dafa fer.
J'ai tâtonné pour trouver la clef.,Dama làmbaatu ba daj caabi ji.
Le ciel se prépare à la saison des pluies.,Asamaan si dafa nawetal.
Les élèves jouent dans la cour.,Eleew yaa ngiy fo ci ëtt bi.
"Va le voir, tes besoins seront satisfaits.","Seeti ko, sa aajo faju."
"Ñów je l'ai appelé, il refuse obstinément de venir.","Woo naa ko, mu të a."
C'est à cause de la guerre qu'ils sont malingres.,Xeex bee leen taxa om.
Allons chercher des fruits de Cola cordifolia.,Nanu wuti taba.
"Quand il aura fini de récolter, il laissera les enfants faire les bottes.","Bu deqee ba-noppi, bàyyi xale yi ñu gar."
"Si tu ne fais pas attention, le kapok va entrer dans tes yeux. 2 Petit amas de poils qui se forme quand on caresse vigoureusement un mouton.","Soo moytuwul, ngëndël li dugg ci sa bët."
J'ai vu mes amis !,Gis naa sana xarit yi !
"La marchandise est la même, mais à chacun sa chance.","Njaay mi benn la, waaye ku nekk ak sa wërsëg."
Un circoncis doit avoir avec lui une baguette.,Njulli dafa wara ame lenge.
C'est à cause de l'ingéniosité dont il a fait preuve qu'on l'a choisi.,Xarala gi mu wone moo tax ñu tànn ko.
Que signifie cet accoutrement voyant ?, Sa colin gu xumb gii nak ?
Sois homme de vérité !,Dil nitu dëgg !
"Toi, petit-fils de Koura et de Fali, on ne t'outrage pas impunément.","Yow, sëtu Kura ak Faali, kenn du la jam-naani."
Il ne peut pas faire la différence entre le vert et le jaune.,Mënula raññaatle ngeel ak puur.
"Une chute sur le postérieur, c'est douloureux.",Ndetteel dafa metti.
"Prends ton imperméable, il pleut.","Jélal sa permiyaabal, mu ngiy tow."
Comment ?,Fan ?
Ce sang que vous avez versé se retournera contre vous.,Deret jii ngeen tuur dina xëppu ci seen kaw.
Apporte-moi la louche.,Indil ma luus bi.
Les rayons du soleil pénètrent dans la chambre.,Ceeñeer yaa ngiy dugg ci néeg bi.
C'est parce qu'il est bon.,"Dafa baax, moo tax."
Cet homme qui est un Laobe de Saint-Louis.,Gor gii di Lawbe Ndar.
Il est malade.,Dafa wopp.
"Quand il se sera familiarisé à toi, il ne pleurera plus.",Bu la miinee dootul jooy.
As-tu jamais été à Gorée ?,Mas nga dem Gore ?
J'ai été jusqu'à Saint-Louis.,Dem naa ba Ndar.
"Quand tu prends le bus, tu es serré jusqu'au moment où tu descends.","Boo duggee bis, dañu lay tanc ba ba ngay wàcc."
J'en ai pris une pincée et il a dit que c'est moi qui l'ai fini !,"Dama ci somp, mu ne maa ko jeexal !"
Recommande-moi quelqu'un qui dise bien la bonne aventure !,Tegtal ma ku mën gisaane !
Il n'a pas failli au rang social de sa famille.,"Judduwul ciy gëléem, namp ciy mbaam."
Attends qu'il soit profondément endormi et tu le coucheras.,"Xaaral ba mu yàndoor, nga tëral ko."
Je ne sais pas comment tu peux manger ici avec cette saleté.,Xamuma noo mëna lekke fii ak tilim jii.
Fiche-moi la paix !, Dimmali ma !
Maintenant il a des cheveux blancs.,Léegi dafa bejjaaw.
Recouvre-lui le sexe.,Muural ko bajo bi.
J'arrive tout de suite chez toi.,Léegui léegui ma egg sa kër.
Celui-ci ?,Kii ?
Abdou Diambar te dit : – As-tu prié ou non ?,Abdu-jaambaar dafa la naan : – Julli nga am ?
Il l'a rabaissé au milieu de ses semblables.,Dafa ko sewal ci biir ay nawleem.
Passe-moi le bol qui contient la tête et les arêtes de poisson !,Jottali ma boolu maccaat bi !
Il n'est pas en train de manger.,Lekkul.
Nettoie le sang caillé avant de le soigner !,Fompal lumbi deret yi bala nga koy faj !
Ils mélangent la bouse de vache et l'argile et construisent avec.,Dañuy jaxase ndéef gi ak ban di ko tabaxe.
Dis-lui d'achever de remplir le seau !,Ne ko mu feccali siwo bi !
"Dernière classe, place de dernière catégorie.",Géttu-bëy.
Attache les moutons à la même corde !,Likkeel xar yi !
Le poltron ne fusille pas le baobab.,Ragal du jam guy.
Je passerai la saison des pluies à Abidjan cette année.,Abijaŋ laay nawet ren.
Il ressemble à un gorille.,Dafa njoolum-golo.
Son abandon du domicile conjugal m'a surpris.,Payam gi bett na ma.
Ma paupière palpite.,Sama mbarum-bët maa ngiy raf.
"Ne le brave pas, il est plus fort que toi.","Bu ko sóoru, moo la mën."
"Après le travail, nous nous lavons les pieds et les bras, et nous nous baignons une fois arrivés à la maison.","Bu nu liggéeyee ba-noppi, danuy jàngu ; bu nu àggee sunu kër sooga sangu."
Que dois-je faire ?,Ma def lan ?
Où as-tu été initié en sciences occultes ?,Foo jaŋge xërëm ?
"Les circoncis sont assis sur le postérieur, les jambes tendues.",Njulli yaa ngi tal-tooge.
Tu m'as tiré une épine du pied sans le savoir.,Xettali nga ma te xamuloo ko.
Personne n'est jamais revenu de l'au-delà.,Kenn mësula bàyyikoo aras.
"Pour se reposer, finir est ce qu'il y a de mieux à faire.","Noppaliku, noppee ci gën."
Au petit déjeuner aujourd'hui.,Fonde laa bëgga ndékkee tey je veux avoir du fonde.
Ton boubou traîne.,Sa mbubb maa ngiy direeku.
Apporte-moi la bouilloire pour que je fasse mes ablutions !,"Indil ma satala gi, ma jàpp !"
Ta fille est bagarreuse.,Sa doom ji dafa pànk.
Son corps est couvert d'enflures indolores.,Yaramam waa ngi def ay tërngël.
Cherche une autre jeune fille !,Seetal ndaw seneen !
Va-t'en avec ta grosse bedaine !,Demal ak sa koll gu réy !
C'est bien ?,Baax na ?
C'est tout simplement parce qu'il désire cette femme qu'il lui a trouvé du travail.,Xemmem ndaw si rekk a tax mu wutal ko liggéey.
Tu as choisi la fille d'une femme.,Tann ŋga doomu benn jigéen.
"Si tu rajoutes de l'eau dans l'outre, elle se déchirera.","Soo yokkee ndox ci mbuus mi, dina fàcc."
Cette personne n'a pas été,Waa jii moo demul
Alors que tu partais,Bi ŋga dee dem
Cherche-lui un pagne propre !,Wutal ko malaan mu set !
Mais celui que je t'ai donné n'est pas mauvais non plus.,Wante woowa ma la yóot it deey bonul.
Retire le couteau à l'enfant !,Nangul paaka bi ci xale bi !
De bon coeur.,Ci xol bu sedd.
Ne mange pas l'amande !,Bul lekk saal bi !
Maîtrise-toi !,Bul topp sa sago !
Le caïd est arrivé.,Ngand mi dikk na.
Je regarde les enfants lutter.,Damay seetaan xale yiy bëre.
C'est du sucre en morceaux que j'ai acheté.,Suukaru bekk laa jénd.
Je ne suis d'aucun camp.,Faruma fenn.
"Les jours où tu auras eu des rapports conjugaux avec ton mari, tu les noteras dans le carnet.","Bés yi ngay ànd ak sa jëkkër, nanga leen bind ci karne bi."
Il sait lire la bonne aventure avec les cauris.,Mën na tani.
Passe-moi mon châle noir.,Jottali ma sama tàmbasembe ba.
C'est la cane blanche qui les a mis au monde.,Xanqel bu weex bee leen jur.
Il lui a offert un beau boubou.,May na ko mbubb mu rafet.
On doit retirer de la circulation tous les taxis en mauvais état.,War nañu jële ñankari taksi yépp ci sirkilaasoŋ bi.
Àttan on ne supporte que son propre coude.,"Conco, borom rekk a ko."
L'homme partant,Góor gi di dem
Nous jouons.,Danuy fo.
Donne-le au nécessiteux avec qui tu habites !,Jox ko néew-ji-doole ji nga dëkkal !
Les nouvelles chansons de circoncision ne me plaisent pas.,Kasag yu bees yi neexuñu ma.
J'en ai vu de toutes les couleurs avant d'en arriver là.,Daj naa lu ne laata may agsi fii.
Achète-moi un mouton tout blanc !,Jéndal ma xar mu weex tàll !
Viens m'accompagner au marché.,Kaay gunge ma marse.
"Ce que tu m'en as donné m'a aiguisé l'appétit, donne-m'en encore.","Li nga ma ci may dafa ma turumtàcc, dolli ma."
"Aujourd'hui, tu es chanceux.","Tey, danga am-wërsëg."
"Pour manger du maïs, je préfère ne pas enlever les graines avec les doigts.","Lekk mboq, taamuwuma ci ngiir."
Qu'il prenne celui qui lui plaira !,Na jél bu ko neex !
"Jusqu'à présent, on voit sur la photo des soldats. Les soldats sont au nombre de douze ou treize. Les soldats sont au niveau du palais. Personne ne touche au palais. Par contre, ils ne rient pas et ne jouent pas. Ils ressemblent à des personnes sans émotions. Derrière eux on voit la porte du palais. La porte du palais est vraiment jolie. Il y a un tapis rouge, deux lions, et derrière, il y a quatre drapeaux Sénégalais. Par contre, parmi les soldats, il y en a deux qui portent leurs habits bleus et leurs pantalons noirs. Pour ce qui reste, cependant, ils portent la même chose. Ceux là portent leurs chapeaux rouges, un truc noir dessus, leurs pantalons noirs et leurs bâtons. D'autres portent leurs gangs pour pouvoir garder notre dirigeant.","Ba tey ñoo ngi gis ci nataal bii ay soldat. Soldat ñu ngi tollu ci fukkak ñaar ba fukkak ñett ci ay soldat. Soldat ya nga xam ne ñoom ñu ngi nekk ca palais ba. Kenn du laal palais bi. Ñoom nag duñ ree duñ kaf. Dañuy mel ni ñu amul xol. Seen ginnaaw ñoo ngi gis buntu palais bi. Buntu palais bi rafet lool am benn tapis bu xonq am na ñaari gaynde ci ginnaaw am na ñeenti drapeau Senegaal. Ñoom nag, waa Soldaar yi, am na ñaari soldaar yoo xam ni ñi ngi sol seen i ay yére yu bula ak seen i tubéy yu ñuul, bu fekkee ñi ci des nag ñoom ñoo bokk lenn lañ sol. Ñii sol seenum mbaxana mu xonq am lu noir am lu ñuul  ak seen i tubéy yu ñuul yor seen i ay yar, ñee sol seen i gã ngir mën a gardé suñu njiit bi."
Je n'ai absolument rien.,Amuma pepp.
C'est elle qu'on m'a choisie pour marraine.,Moom lañu ma ndeyale.
"Finie, la plaisanterie.",Kaf bi doy na.
L'autre homme est venu.,Nit keneen ki ñëw na.
"J'ai vu l'autre, dont il fut question.",Gis na keneen ki woon.
Il est devenu fat maintenant.,"Moom de, dafa bew léegi."
Pourquoi lui as-tu donné un coup de pied ?,Lu-tax nga wéq ko ?
L'un des hommes est venu.,Benn nit ki ñëw na.
Un homme tout simplement ne saurait l'effrayer.,Nit doŋŋ tiitëlu ko.
Les dents étaient toutes très protubérantes.,Bëñ yi ne saññ saññaaral.
Leur armement est vétuste.,Seen ngànnaay dañu màgget.
Je pensais qu'il m'appelait pour quelque chose d'important.,Dama defe woon ne lu am-maanaa la ma doon wooye.
Passe-moi le sel !,Jottali ma xorom si !
J'y ai habité des années et des années.,Dëkk naa fa ay at i at.
C'est lui qui part.,Dafa di dem.
Personne ne pouvait évaluer le nombre des personnes qui étaient dans cette foule.,Kenn mënuloona xayma limu nit ña nekkoon ca gàngóor googa.
C'était son hôte habituellement.,Moo doon ganam.
Il est venu ici en ton absence.,Dikkoon na fi ci sa gannaaw.
Le sucre qui provient des fruits n'est pas nocif.,Suukar suy jóge ci meññeef amul ngaañ.
Toutes les fleurs de l'arbre ne donneront pas des fruits.,Tóor-tóori garab gi yépp duñu def ay doom.
Elle cherche du papier pour envelopper la viande.,Dafay wut kayit gu mu laxas yàpp wi.
"Coupe-moi un peu de la bavette d'aloyau, je prépare du couscous.",Daggal ma ci fàmb gi ; cere laay togg.
Je ne suis jamais allé à cet endroit.,Mësuma dem béréb booba.
C'est quelqu'un qui honore l'homme !,Ku teral nit la !
Cite-moi cinq animaux carnivores.,Limal ma juróomi jayeel.
Mets-y la tare !,Teg ci taar bi !
Tu n'as plus qu'à ôter tes talismans.,Bu yeboo nga tekki say jàjj.
"Il est constipé, voici quatre jours qu'il n'est pas allé à la selle.","Dafa sank, ñenti fan a ngi demul."
"Aujourd'hui, c'est le dixième jour.",Tey mooy fukkeelu fan wi.
Cette voiture a trois roues.,Woto bii ñetti ruu la am.
Qu'as-tu à te couvrir ainsi ?,Looy muuru nii ?
Elle n'a pas un sou.,Amul dërëm.
"C'est l'homme, certainement, qui a dit qu'il est là !","Góor gee ni, soo demee, mi ŋgi fi !"
Il annonce le mariage de sa fille.,Dafay yégle takku doomam.
"Ce repentir n'est pas profond ; dès qu'il va sortir, il va recommencer.",Réccu gi sorewul ; buy génn di ko defaat.
Donne-lui le morceau !,Jox ko xàmpit wi !
Vos pensées sont divergentes.,Seeni xalaat dañoo juuyoo.
"Ça, c'est un purgatif.","Lii, nàndal la."
Je cours mieux que toi.,Maa la dàqa daw.
Elle a un bon époux,Am na jëkkër ju baax.
La ville a changé.,Dëkk bi dafa soppiku.
Leurs liens d'amitié sont anciens.,Seen ug xaritoo yàgg na.
C'est son père qui l'a maudit.,Baayam a ko rëbb.
Tu risques que je te frappe.,Danga repp ma dóor la.
"C'est une servante qui travaille bien, mais, à cause de son caractère violent, je ne veux pas lui confier mon enfant.","Mindaan mu mën liggéey la, waaye taafar jee tax bëgguma koo dénk sama doom."
Tu aggraves la situation.,"Wekkiwuloo, dangay daaj."
"La langue ne mange pas son semblable, sans qu'on ne l'ait cuite.","Làmmiñ du lekk morom ma, te toggeesu ko."
Tous les enfants sont partis jouer.,Xale yépp dem nañu foyi.
"Les voilà, là-bas.",Ñu ŋgoogee.
La fermeture à glissière est cassée.,Fermtiir bi dafa yàqu.
C'est le jeu de dames qui a provoqué la querelle.,Yoote jee indi xuloo bi.
Quel est ton nom de famille ?,Na nga sant ?
J'espère que personne n'est parti,Kenn demul mbaa
Attends qu'on débute le ramadan pour partir.,Xaaral ba ñu um nga dem.
"Ne prends pas les devants en disant que l'examen est difficile ; simple-ment, tu n'as pas confiance en toi.",Bul jëkkantu naan eksame bi dafa jafe ; danga wóoluwul sa bopp rekk.
C'est un brave à n'en pas douter !,Jambaar la ba mu dooy !
Je ne connais pas ce proverbe.,Xamuma léebu boobu.
"C'est ici que tu fais le fanfaron ; quand tu vas à l'école, on te frappe jusqu'à ce que tu pleures.","Fii ngay tiitaroo ; boo demee ekool, ñu wàkk la ba ngay jooy."
"Ces touffes, c'est leur coutume.","Jubb yii, seen aada la."
On dirait que j'ai entendu un son de cloche.,Dafa mel ni dama dégg riirum jóolóoli.
A-t-il entendu l'annonce ?,Dégg na yéene bi ?
Il a vu l'autre.,Gis na keneen ki.
À qui est ce cheval ?,Ku moom fas wii ?
Va me chercher la bassine à la buanderie !,Demal jélali ma paan bi ca póotu ba !
"Quand tu seras arrivé là, tu bifurqueras à droite.","Boo àggee foofa, nga sél ci sa ndeyjoor."
C'est une épouse discrète.,Jabar ju am-sutura la.
N'assois pas l'enfant sur le sol cimenté !,Bul toogal xale bi ci dër bi !
Une mère ne maudit pas son enfant.,Ndey du móolu doomam.
Prends-lui la main !,Jàppal ci loxo bi !
Le dromadaire dodeline de la tête quand il marche.,Gëléem dafay ming buy dox.
Ferme la bouche !,Téjal sa gémmiñ !
La Vierge Marie suffit pour modèle.,"Maryaama, xiig bi, doy na royukaay."
C'est un champion qui l'a défié.,Mbër a ko tëkk.
"Ce qu'une seule personne peut faire, deux le font encore mieux qu'elle.","Lu kenn mën, ñaar a ko ko dàq."
Personne ne sait ce qui a fait sombrer le navire.,Kenn xamul lu suuxal gaal gi.
C'est un endroit réputé en matière de travestis.,Bërëb bu ràññeeku la ci mbirum góor-jigéen.
Il est allé deux fois en pèlerinage à La Mecque.,Aj na ñaari yoon.
Où est la clé ?,Ana caabi ji ?
Le cheval est en train de galoper.,Fas waa ngiy jaab.
"Je fuis la promiscuité, il est bavard.","Dend bi laay daw, dafa bare wax."
J'ai été jusqu'à lui.,Dem naa ba ci moom.
Il est fort pour galéjer.,Ni mu mënee maye.
"Aujourd'hui, je te ferai une cuisine conforme à l'art des griots.","Tey, ngéwal laa lay toggal."
Quelle envie t'a pris d'aller à la pêche ?,Lu la xiir ci nappi ?
"Le moment venu, rapidement, il s'en alla.","Waxtu wi dafa jot rekk, mu daldi gaawa dem."
"Tu fais les trous, je sème.","Dangay tobbi, may ji."
C'est toi ?,Yaw la ?
C'est un cheval hybride.,Fasu mbata la.
Sa marchandise ne se vend pas bien parce qu'elle est chère.,Njaayam mi du jar bu baax ndax dafa seer.
Plie ton index !,Lemal sa joxoñ bi !
Que me veux-tu ?,Loo may doye ?
"Si étroite que puisse être une marmite, il y aura de la place pour du sel.","Lu cin xat, xat xorom xaj ca."
Lait en poudre.,Pëndaxu meew.
Voudrais-tu jouer au pot d'eau avec moi ?,Kaay ñu lonkoo potu-ndox ?
Je parle de ceux-là !,Yenn xar yooyuu laa wax !
Demande-lui un peu de coton pour mettre dans mon oreille.,Ñaan ko tuuti wëttéen wu ma def ci sama nopp.
Le francolin s'est envolée.,Cokkeer bi naaw na.
Celui qui te mord te rappelle tes dents.,Ku la màtt fàttali la say bëñ.
Tous les automobilistes se plaignent des routes défoncées.,Borom woto yépp a ngiy jooytu tali yu yàqu yi.
